num__TotalWorkingYears,num__MonthlyIncome,num__YearsAtCompany,num__JobLevel,num__YearsInCurrentRole,num__YearsWithCurrManager,num__Age,cat__OverTime_Yes,cat__JobRole_Human Resources,cat__JobRole_Laboratory Technician,cat__JobRole_Manager,cat__JobRole_Manufacturing Director,cat__JobRole_Research Director,cat__JobRole_Research Scientist,cat__JobRole_Sales Executive,cat__JobRole_Sales Representative,cat__MonthlyIncomeBracket_Low,cat__MonthlyIncomeBracket_Medium,cat__MonthlyIncomeBracket_Very High,Attrition
-0.816201062293396,-0.9183664158193922,-0.5013409537120281,-0.0701136189928391,-0.3450946393694771,-0.6164064977950603,-1.5258267315764187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.33793013921806725,-0.25818687859004164,0.9779433100426709,-0.0701136189928391,1.3365267524751574,1.3480759992428557,-0.3268172187789122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.3291482629651574,-1.1698838559230522,-0.9944357082969277,-0.9862649071659377,-1.1859053352917943,-1.177687211234465,-1.9618301907755118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.1750170614536942,0.3082647920707654,0.4848485554577712,0.8460376691802596,0.7759862885269458,0.22551457236404657,0.7631914292188209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.594403739553948,-0.23153032938247428,0.1561187190678381,-0.0701136189928391,0.7759862885269458,0.7867952858034511,1.0901940236181409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.1750170614536942,0.08275898466158643,0.1561187190678381,-0.0701136189928391,0.7759862885269458,0.7867952858034511,-0.6538198131782321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.2355877403936497,0.8876147929932986,0.4848485554577712,0.8460376691802596,1.3365267524751574,0.22551457236404657,0.9811931588183676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.4661669393860076,-0.8089455807657486,1.1423082282376373,-0.9862649071659377,1.6167969844492631,1.6287163559625581,-0.4358180835786855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.08145653888218654,0.4604650891591341,0.1561187190678381,-0.0701136189928391,-0.3450946393694771,0.7867952858034511,0.10918624042018105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.594403739553948,-0.1354377689326144,0.9779433100426709,-0.0701136189928391,1.8970672164233688,0.7867952858034511,-0.10881548917936558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.1750170614536942,-0.6709334469652787,-0.008246199127128446,-0.9862649071659377,0.4957160565528401,0.7867952858034511,0.9811931588183676,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.04678026128575383,0.07007562657088905,-0.6657058719069946,-0.0701136189928391,-0.6253648713435828,-0.6164064977950603,0.436188834819501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.200911462797217,-0.8310877143817118,-0.8300707901019612,-0.9862649071659377,-0.9056351033176886,-0.6164064977950603,-1.8528293259757387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.6879642621254556,0.38737455100935253,-0.33697603551706157,-0.0701136189928391,-0.6253648713435828,-0.6164064977950603,-0.6538198131782321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.9444378624613363,-0.7478934841935782,-0.5013409537120281,-0.9862649071659377,-0.6253648713435828,-0.335766141075358,-0.6538198131782321,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2.133245341569232,2.258062383301703,3.114687246577236,1.7621889573533582,3.0181481443197913,1.3480759992428557,0.9811931588183676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.2355877403936497,2.373287466973123,-0.33697603551706157,1.7621889573533582,-0.3450946393694771,-0.335766141075358,1.7441992124167807,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.200911462797217,-0.9132070837147017,-0.9944357082969277,-0.9862649071659377,-0.9056351033176886,-1.177687211234465,-1.4168258667766453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.30325386162163454,-0.7298358218271614,-0.33697603551706157,-0.0701136189928391,-0.6253648713435828,-0.05512578435565574,1.6351983476170073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.2096933390501269,-0.9579212952886857,0.1561187190678381,-0.9862649071659377,0.7759862885269458,-0.6164064977950603,-0.10881548917936558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.1750170614536942,-0.5415202000059596,-0.5013409537120281,-0.0701136189928391,-0.3450946393694771,-0.335766141075358,-0.8718215427777788,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.1750170614536942,-0.42694003284762555,0.4848485554577712,-0.0701136189928391,-1.1859053352917943,1.0674356425231535,-0.9808224075775521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.6202981408974708,2.651891400626408,2.45722757379737,2.678340245526457,0.4957160565528401,2.7512777828413673,0.5451896996192743,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.200911462797217,-0.895149421348285,-0.8300707901019612,-0.9862649071659377,-0.6253648713435828,-0.6164064977950603,-1.7438284611759653,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.04678026128575383,-0.3446056913436069,0.1561187190678381,-0.0701136189928391,-0.6253648713435828,0.7867952858034511,1.6351983476170073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-1.0726746626292767,-0.8106653581339788,-0.8300707901019612,-0.9862649071659377,-0.6253648713435828,-0.6164064977950603,-1.634827596376192,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.6879642621254556,-0.7663810909020523,-1.1588006264918942,-0.9862649071659377,-1.1859053352917943,-1.177687211234465,-0.3268172187789122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.04678026128575383,-0.1928353385972958,-0.6657058719069946,-0.0701136189928391,-0.6253648713435828,-0.6164064977950603,-0.10881548917936558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.4661669393860076,1.518988059304794,-0.008246199127128446,0.8460376691802596,0.4957160565528401,0.7867952858034511,-0.4358180835786855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-0.9444378624613363,-0.3802910717343826,-0.8300707901019612,-0.0701136189928391,-0.6253648713435828,-0.6164064977950603,-1.634827596376192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
2.133245341569232,2.88040681842999,-0.33697603551706157,2.678340245526457,-0.6253648713435828,-0.6164064977950603,2.071201806816101,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.6879642621254556,0.016977500326783027,-0.172611117322095,-0.0701136189928391,-1.1859053352917943,-1.177687211234465,-0.8718215427777788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4661669393860076,0.058252157164306734,-0.9944357082969277,-0.0701136189928391,-1.1859053352917943,-1.177687211234465,-0.10881548917936558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.30325386162163454,0.44799670323946544,0.1561187190678381,0.8460376691802596,0.7759862885269458,-0.8970468545147626,-0.3268172187789122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.594403739553948,-0.37298201791940444,1.4710380646275707,-0.0701136189928391,2.45760768037158,1.6287163559625581,-0.3268172187789122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
2.2614821417371727,2.6217952966823805,3.2790521647722026,2.678340245526457,-0.3450946393694771,1.0674356425231535,1.4171966180174609,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.5597274619575152,-0.36309329805208107,-0.33697603551706157,-0.0701136189928391,-0.6253648713435828,-0.05512578435565574,0.10918624042018105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.1750170614536942,0.6814564809767089,0.4848485554577712,-0.0701136189928391,1.0562565205010517,0.7867952858034511,-0.7628206779780055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.8767717412333516,2.508504962550219,2.45722757379737,2.678340245526457,1.3365267524751574,1.6287163559625581,0.7631914292188209,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.4920613407295304,1.8612237555825948,-0.8300707901019612,1.7621889573533582,-0.6253648713435828,-0.6164064977950603,1.1991948884179142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.30325386162163454,-0.687486304134494,-0.9944357082969277,-0.9862649071659377,-1.1859053352917943,-1.177687211234465,2.289203536415647,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.9444378624613363,-0.40737756528400754,-0.5013409537120281,-0.0701136189928391,-0.3450946393694771,-0.6164064977950603,-0.8718215427777788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.1750170614536942,-0.2594767116162143,0.4848485554577712,-0.0701136189928391,0.7759862885269458,0.7867952858034511,-0.3268172187789122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.0726746626292767,-0.4133967860728131,-0.6657058719069946,-0.9862649071659377,-0.6253648713435828,-0.6164064977950603,-1.0898232723773253,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.1750170614536942,-0.06449695249312053,-0.33697603551706157,-0.0701136189928391,-0.06482440739537135,-0.335766141075358,0.5451896996192743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.08145653888218654,-0.23153032938247428,-0.172611117322095,-0.0701136189928391,-0.6253648713435828,-0.335766141075358,0.436188834819501,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.08145653888218654,0.1900300980049423,-0.33697603551706157,0.8460376691802596,-0.3450946393694771,-0.335766141075358,0.0001853756204077356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5597274619575152,-0.6133209051295685,-0.008246199127128446,-0.9862649071659377,0.7759862885269458,0.5061549290837488,-1.307825001976872,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.1750170614536942,-0.4310245040971722,0.4848485554577712,-0.0701136189928391,0.7759862885269458,-0.8970468545147626,-0.4358180835786855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.08145653888218654,-0.32977261154262183,0.6492134736527377,-0.0701136189928391,1.0562565205010517,0.7867952858034511,-0.5448189483784588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.6879642621254556,-0.6717933356493938,-0.9944357082969277,-0.9862649071659377,-0.9056351033176886,-1.177687211234465,-0.10881548917936558,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.816201062293396,-0.8966542265454864,-0.6657058719069946,-0.9862649071659377,-0.6253648713435828,-0.6164064977950603,-1.1988241371770987,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.8508773398898287,0.8364514162884515,1.7997679010175038,0.8460376691802596,3.0181481443197913,2.189997069401963,0.32718797001972766,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.2355877403936497,0.9321140323962539,2.2928626556024034,0.8460376691802596,0.4957160565528401,1.0674356425231535,0.21818710521995435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.005008541401292,2.2230219194240135,-0.33697603551706157,1.7621889573533582,-0.06482440739537135,-0.8970468545147626,1.1991948884179142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.9444378624613363,-0.9093375846361839,-0.6657058719069946,-0.9862649071659377,-1.1859053352917943,-0.6164064977950603,-0.5448189483784588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.1073509402257093,-0.5294817584283485,2.1284977374074368,-0.0701136189928391,0.7759862885269458,1.0674356425231535,0.6541905644190477,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.2355877403936497,1.2092131608523375,1.7997679010175038,1.7621889573533582,0.7759862885269458,0.22551457236404657,0.21818710521995435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
-1.3291482629651574,-0.777774615966577,-0.9944357082969277,-0.9862649071659377,-1.1859053352917943,-1.177687211234465,-1.8528293259757387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
0.9791141400577691,-0.9583512396307432,-0.9944357082969277,-0.0701136189928391,-1.1859053352917943,-1.177687211234465,0.21818710521995435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
-1.200911462797217,-0.8510801262873874,-0.9944357082969277,-0.9862649071659377,-1.1859053352917943,-1.177687211234465,-0.3268172187789122,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.7226405397218884,-0.12124960564471562,1.306673146432604,-0.0701136189928391,0.7759862885269458,2.189997069401963,0.10918624042018105,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.4314906617895749,-0.3794311830502675,0.1561187190678381,-0.0701136189928391,0.7759862885269458,0.22551457236404657,-0.9808224075775521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.6879642621254556,-0.897944059571659,-0.5013409537120281,-0.9862649071659377,-0.9056351033176886,-0.335766141075358,-0.9808224075775521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.4661669393860076,-0.20444383583284934,1.306673146432604,-0.0701136189928391,1.6167969844492631,2.189997069401963,0.8721922940185942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.5597274619575152,-0.48369268599922066,-0.008246199127128446,-0.0701136189928391,0.7759862885269458,0.7867952858034511,-1.1988241371770987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.8508773398898287,-0.24378374313111412,1.4710380646275707,-0.0701136189928391,2.737877912345686,2.189997069401963,-0.10881548917936558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.08145653888218654,0.33879084035685064,-0.8300707901019612,-0.0701136189928391,-0.6253648713435828,-0.6164064977950603,1.1991948884179142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.4314906617895749,-0.43467903100466126,-0.33697603551706157,-0.0701136189928391,-0.6253648713435828,-0.6164064977950603,0.6541905644190477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.4314906617895749,0.008378613485632257,-0.33697603551706157,-0.0701136189928391,-0.6253648713435828,-0.05512578435565574,-0.6538198131782321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.594403739553948,-0.17133812149441888,1.306673146432604,-0.0701136189928391,1.6167969844492631,1.9093567126822604,-0.3268172187789122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.7226405397218884,-0.671578363478365,-0.172611117322095,-0.9862649071659377,0.2154458245787344,-0.6164064977950603,1.0901940236181409,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.1750170614536942,-0.2396992718815675,0.1561187190678381,-0.0701136189928391,0.7759862885269458,0.7867952858034511,-0.3268172187789122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.200911462797217,-0.9738292359448146,-0.8300707901019612,-0.9862649071659377,-0.6253648713435828,-0.6164064977950603,-0.2178163539791389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
-0.30325386162163454,-0.06084242558563145,-0.008246199127128446,-0.0701136189928391,0.7759862885269458,0.7867952858034511,0.10918624042018105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-1.3291482629651574,-1.1438722232285712,-0.9944357082969277,-0.9862649071659377,-1.1859053352917943,-0.8970468545147626,-1.5258267315764187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.9791141400577691,-0.7272561557748163,-0.9944357082969277,-0.9862649071659377,-1.1859053352917943,-1.177687211234465,0.7631914292188209,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
-0.816201062293396,-0.5931135210528642,-0.33697603551706157,-0.9862649071659377,-0.06482440739537135,-0.05512578435565574,-0.8718215427777788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.1750170614536942,0.1158646990000169,0.4848485554577712,0.8460376691802596,1.3365267524751574,0.5061549290837488,-0.3268172187789122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.04678026128575383,-0.18703108997951903,0.32048363726280465,-0.0701136189928391,1.0562565205010517,1.0674356425231535,-0.10881548917936558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2.9026661425768743,1.5118939776608447,4.265241673942002,1.7621889573533582,1.3365267524751574,-1.177687211234465,1.9622009420163273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.36382454056159,2.281924294285896,-0.5013409537120281,1.7621889573533582,-0.9056351033176886,-1.177687211234465,0.6541905644190477,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.1750170614536942,-0.33235227759496705,0.1561187190678381,-0.0701136189928391,0.7759862885269458,0.7867952858034511,-0.5448189483784588,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
-0.9444378624613363,-0.4075925374550363,-1.1588006264918942,-0.0701136189928391,-1.1859053352917943,-1.177687211234465,-0.5448189483784588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.6879642621254556,-0.07825517143896177,-0.172611117322095,-0.0701136189928391,0.2154458245787344,-0.05512578435565574,-1.307825001976872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.1750170614536942,-0.4856274355384796,0.4848485554577712,-0.0701136189928391,1.0562565205010517,0.7867952858034511,0.0001853756204077356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.30325386162163454,0.018912249866041952,0.1561187190678381,-0.0701136189928391,0.7759862885269458,-0.8970468545147626,0.8721922940185942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.6879642621254556,-0.8050760816872308,-0.6657058719069946,-0.9862649071659377,-0.6253648713435828,-0.6164064977950603,-0.4358180835786855,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.9444378624613363,-0.5516238920443117,-0.8300707901019612,-0.9862649071659377,-0.6253648713435828,-0.6164064977950603,-0.6538198131782321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.4314906617895749,-0.4811130199468754,-1.1588006264918942,-0.0701136189928391,-1.1859053352917943,-1.177687211234465,-1.1988241371770987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.6879642621254556,0.3110594302941394,-0.8300707901019612,-0.0701136189928391,-0.6253648713435828,-0.6164064977950603,0.9811931588183676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-0.04678026128575383,0.17025265827029554,0.6492134736527377,0.8460376691802596,1.0562565205010517,1.6287163559625581,-0.8718215427777788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
-1.4573850631330978,-1.1419374736893122,-1.1588006264918942,-0.9862649071659377,-1.1859053352917943,-1.177687211234465,-1.7438284611759653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2.7744293424089337,2.8593395456691706,4.100876755747035,2.678340245526457,2.737877912345686,1.3480759992428557,1.6351983476170073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.7226405397218884,-0.5640922779639803,-0.6657058719069946,-0.9862649071659377,-0.9056351033176886,-0.6164064977950603,0.0001853756204077356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
-0.1750170614536942,-0.2994615354275654,0.4848485554577712,-0.0701136189928391,-1.1859053352917943,1.3480759992428557,0.21818710521995435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.816201062293396,-0.8620437070098546,-0.9944357082969277,-0.9862649071659377,-1.1859053352917943,-1.177687211234465,-1.0898232723773253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.7226405397218884,0.009023529998718565,1.4710380646275707,-0.0701136189928391,1.0562565205010517,1.9093567126822604,-0.10881548917936558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.594403739553948,0.004939058749171948,1.306673146432604,-0.0701136189928391,1.8970672164233688,1.9093567126822604,1.3081957532176876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
-0.30325386162163454,-0.6257892910492372,0.32048363726280465,-0.0701136189928391,1.0562565205010517,1.0674356425231535,0.8721922940185942,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.2355877403936497,2.1841119564678064,2.2928626556024034,1.7621889573533582,0.4957160565528401,0.5061549290837488,0.8721922940185942,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.816201062293396,-0.5866643559220012,-0.33697603551706157,-0.9862649071659377,-0.3450946393694771,-1.177687211234465,-0.3268172187789122,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
